Date,TripPast24Hrs,MilesTraveledToday,TotalAnnualMembership,24HrPassPurchased,3DayPassPurchased
5/27/2013,9767,21.533,17216.0,0.0,0.0
5/28/2013,5215,8.78,19816.0,0.0,0.0
5/29/2013,10981,21.898000000000003,21986.0,0.0,0.0
5/30/2013,9850,20.320999999999998,23985.0,0.0,0.0
5/31/2013,9253,20.243,25615.0,0.0,0.0
6/1/2013,9852,26.346999999999998,26756.0,0.0,0.0
6/2/2013,17590,52.143,28253.0,4723.0,289.0
6/3/2013,8599,18.907,29616.0,1160.0,221.0
6/4/2013,17589,48.666000000000004,31095.0,2922.0,394.0
6/5/2013,17433,44.917,32620.0,2821.0,279.0
6/6/2013,13732,30.987,33954.0,1872.0,210.0
6/7/2013,1393,2.065,34449.0,66.0,11.0
6/8/2013,19899,54.665,35233.0,5013.0,230.0
6/9/2013,23236,71.604,36295.0,5772.0,275.0
6/10/2013,4504,10.138,37086.0,290.0,82.0
6/11/2013,14638,34.63,37894.0,1836.0,273.0
6/12/2013,18960,45.714,38805.0,2767.0,316.0
6/13/2013,8782,15.075,39442.0,701.0,119.0
6/14/2013,16423,33.98,40078.0,2268.0,211.0
6/15/2013,27276,72.792,40702.0,6107.0,319.0
6/16/2013,23610,59.573,41541.0,4413.0,314.0
6/17/2013,21278,43.897,42564.0,2378.0,530.0
6/18/2013,14826,27.67,43394.0,1236.0,277.0
6/19/2013,26267,54.405,44223.0,2678.0,607.0
6/20/2013,28994,59.935,45024.0,2814.0,421.0
6/21/2013,30660,64.872,45815.0,3465.0,408.0
6/22/2013,31885,80.433,46448.0,5902.0,383.0
6/23/2013,30653,76.45,47203.0,4959.0,279.0
6/24/2013,26636,50.663999999999994,48135.0,1844.0,386.0
6/25/2013,30426,56.075,48915.0,1937.0,343.0
6/26/2013,32322,59.663000000000004,49665.0,2000.0,301.0
6/27/2013,28094,55.26,50355.0,1680.0,223.0
6/28/2013,30595,58.037,51029.0,2268.0,291.0
6/29/2013,32947,77.226,51505.0,4895.0,296.0
6/30/2013,27285,61.052,52125.0,3592.0,178.0
7/1/2013,20151,36.168,52722.0,846.0,167.0
7/2/2013,26682,48.733000000000004,53310.0,1435.0,219.0
7/3/2013,25509,46.016000000000005,53748.0,1419.0,189.0
7/4/2013,26004,63.674,54073.0,4219.0,257.0
7/5/2013,25541,53.419,54507.0,2803.0,215.0
7/6/2013,23697,53.761,54843.0,3178.0,172.0
7/7/2013,23688,50.63399999999999,55284.0,2703.0,186.0
7/8/2013,26063,49.831,55971.0,1453.0,321.0
7/9/2013,30929,55.498999999999995,56610.0,1379.0,287.0
7/10/2013,30705,55.948,57194.0,1435.0,223.0
7/11/2013,29689,56.393,57725.0,1478.0,196.0
7/12/2013,22817,39.97,58133.0,1096.0,118.0
7/13/2013,30132,64.833,58495.0,3285.0,213.0
7/14/2013,33545,75.02,58954.0,3681.0,224.0
7/15/2013,32565,57.755,59593.0,1382.0,273.0
7/16/2013,34757,61.856,60129.0,1288.0,251.0
7/17/2013,35172,60.698,60619.0,1303.0,201.0
7/18/2013,33222,56.228,61008.0,1094.0,143.0
7/19/2013,30667,52.784,61366.0,1389.0,164.0
7/20/2013,29145,58.799,61652.0,2811.0,169.0
7/21/2013,34694,76.31,62074.0,3502.0,191.0
7/22/2013,29787,50.145,62577.0,1005.0,184.0
7/23/2013,37296,65.911,63026.0,1390.0,220.0
7/24/2013,40699,74.469,63466.0,1708.0,211.0
7/25/2013,36207,62.188,63822.0,1163.0,144.0
7/26/2013,39499,72.71,64182.0,2073.0,176.0
7/27/2013,37131,82.27,64495.0,4259.0,197.0
7/28/2013,26780,53.562,64884.0,2391.0,137.0
7/29/2013,40018,73.425,65381.0,1712.0,275.0
7/30/2013,42982,77.917,65855.0,1701.0,237.0
7/31/2013,42745,76.982,66310.0,1692.0,186.0
8/1/2013,23025,34.794000000000004,66644.0,415.0,73.0
8/2/2013,40654,75.39,67027.0,2302.0,230.0
8/3/2013,34173,73.3,67293.0,3417.0,180.0
8/4/2013,40103,93.191,67685.0,4547.0,261.0
8/5/2013,41759,78.764,68242.0,1924.0,276.0
8/6/2013,42974,79.262,68744.0,1778.0,222.0
8/7/2013,39120,66.709,69137.0,1261.0,183.0
8/8/2013,32063,51.665,69436.0,946.0,137.0
8/9/2013,32926,54.952,69722.0,1269.0,134.0
8/10/2013,43368,103.744,69996.0,5567.0,223.0
8/11/2013,37161,83.00399999999999,70368.0,3826.0,234.0
8/12/2013,35646,62.896,70799.0,1314.0,257.0
8/13/2013,25569,44.373999999999995,71121.0,787.0,111.0
8/14/2013,43437,78.48100000000001,71481.0,1727.0,219.0
8/15/2013,42922,76.29899999999999,71862.0,1733.0,179.0
8/16/2013,41251,77.044,72207.0,2085.0,170.0
8/17/2013,44284,104.29,72471.0,5729.0,217.0
8/18/2013,31512,62.738,72846.0,2524.0,160.0
8/19/2013,37922,65.704,73299.0,1395.0,236.0
8/20/2013,41155,72.697,73703.0,1491.0,233.0
8/21/2013,41718,73.19800000000001,74080.0,1365.0,176.0
8/22/2013,30747,51.255,74400.0,787.0,128.0
8/23/2013,38716,72.175,74713.0,1965.0,157.0
8/24/2013,38049,81.05199999999999,75012.0,3933.0,194.0
8/25/2013,36641,80.733,75372.0,3626.0,199.0
8/26/2013,34812,61.473,75756.0,1098.0,190.0
8/27/2013,39258,67.086,76123.0,1222.0,188.0
8/28/2013,32262,53.456,76402.0,765.0,102.0
8/29/2013,38626,65.917,76669.0,1363.0,141.0
8/30/2013,36870,67.249,76922.0,1872.0,165.0
8/31/2013,28547,60.049,77133.0,3064.0,174.0
9/1/2013,28330,61.096000000000004,77331.0,3273.0,148.0
9/2/2013,24094,46.06,77609.0,1829.0,121.0
9/3/2013,36963,62.806999999999995,77997.0,1015.0,157.0
9/4/2013,42085,73.70100000000001,78388.0,1263.0,176.0
9/5/2013,40817,70.544,78726.0,1354.0,185.0
9/6/2013,40930,72.124,79010.0,1556.0,155.0
9/7/2013,38950,80.08,79273.0,3600.0,200.0
9/8/2013,37536,76.32600000000001,79649.0,3025.0,182.0
9/9/2013,40539,70.71300000000001,80049.0,1060.0,203.0
9/10/2013,42038,71.115,80350.0,986.0,182.0
9/11/2013,40533,67.437,80645.0,1046.0,147.0
9/12/2013,35065,56.446999999999996,80910.0,756.0,126.0
9/13/2013,41200,70.84899999999999,81164.0,1375.0,145.0
9/14/2013,35363,69.18,81370.0,3035.0,153.0
9/15/2013,35843,72.551,81650.0,3010.0,167.0
9/16/2013,35106,56.195,81970.0,781.0,149.0
9/17/2013,43117,70.847,82207.0,971.0,170.0
9/18/2013,42936,71.355,82480.0,1078.0,152.0
9/19/2013,43920,73.65899999999999,82735.0,1209.0,154.0
9/20/2013,43895,75.094,82959.0,1631.0,156.0
9/21/2013,35348,70.321,83161.0,3096.0,132.0
9/22/2013,33105,64.758,83412.0,2479.0,136.0
9/23/2013,38963,64.157,83689.0,1006.0,171.0
9/24/2013,42954,70.402,83922.0,1158.0,153.0
9/25/2013,42639,70.5,84130.0,966.0,133.0
9/26/2013,42247,68.646,84305.0,973.0,117.0
9/27/2013,41368,68.977,84519.0,1321.0,137.0
9/28/2013,38939,78.4,84712.0,3452.0,126.0
9/29/2013,36040,70.652,84913.0,2718.0,161.0
9/30/2013,41079,67.168,85236.0,1023.0,140.0
10/1/2013,44772,73.665,85494.0,,
10/2/2013,45667,76.149,85773.0,,
10/3/2013,44472,72.635,86333.0,,
10/4/2013,44089,74.223,87112.0,,
10/5/2013,37683,73.892,87862.0,,
10/6/2013,29029,49.887,88604.0,,
10/7/2013,27504,40.324,89189.0,,
10/8/2013,42200,69.116,89521.0,,
10/9/2013,40607,62.214,89769.0,,
10/10/2013,34107,49.732,89951.0,,
10/11/2013,36381,56.497,90121.0,,
10/12/2013,35480,69.84100000000001,90301.0,,
10/13/2013,31501,59.556000000000004,90522.0,,
10/14/2013,36186,60.261,90770.0,,
10/15/2013,41459,66.625,90977.0,,
10/16/2013,40644,64.115,91171.0,,
10/17/2013,40363,63.927,91343.0,,
10/18/2013,41775,69.165,91551.0,,
10/19/2013,32469,59.523,91659.0,,
10/20/2013,32016,60.67,91815.0,,
10/21/2013,38348,62.216,92029.0,,
10/22/2013,39741,60.424,92213.0,,
10/23/2013,35358,50.318999999999996,92324.0,,
10/24/2013,35238,50.61,92410.0,,
10/25/2013,33711,50.108999999999995,92505.0,,
10/26/2013,26653,45.372,92598.0,,
10/27/2013,25980,44.415,92698.0,,
10/28/2013,34298,52.643,92844.0,,
10/29/2013,36280,53.765,92944.0,,
10/30/2013,37817,54.94,93035.0,,
10/31/2013,33991,51.283,93137.0,,
11/1/2013,33193,52.035,93221.0,,
11/2/2013,33688,64.833,93320.0,,
11/3/2013,22414,34.853,93424.0,,
11/4/2013,29474,42.802,93495.0,,
11/5/2013,34179,49.677,93598.0,,
11/6/2013,37785,58.125,93706.0,,
11/7/2013,27849,38.518,93804.0,,
11/8/2013,31032,45.872,93859.0,,
11/9/2013,23522,39.116,93918.0,,
11/10/2013,21270,33.486,93969.0,,
11/11/2013,29544,43.019,94061.0,,
11/12/2013,21505,27.48,94127.0,,
11/13/2013,25504,33.933,94189.0,,
11/14/2013,29194,40.663000000000004,94250.0,,
11/15/2013,31526,47.207,94305.0,,
11/16/2013,27208,48.1,94361.0,,
11/17/2013,19397,29.366,94425.0,,
11/18/2013,33718,52.401,94533.0,,
11/19/2013,29633,40.023,94593.0,,
11/20/2013,28286,37.925,94652.0,,
11/21/2013,31089,43.428000000000004,94697.0,,
11/22/2013,27503,38.76,94739.0,,
11/23/2013,20396,31.638,94768.0,,
11/24/2013,10069,12.248,94808.0,,
11/25/2013,20649,26.561999999999998,94843.0,,
11/26/2013,16206,20.283,94873.0,,
11/27/2013,8615,10.329,94897.0,,
11/28/2013,5668,8.377,94912.0,,
11/29/2013,10967,15.405999999999999,94928.0,,
11/30/2013,10605,15.508,94955.0,,
12/1/2013,14322,21.121,94997.0,,
12/2/2013,26522,37.728,95071.0,,
12/3/2013,29766,42.165,95140.0,,
12/4/2013,30472,43.92,95197.0,,
12/5/2013,29222,41.99,95250.0,,
12/6/2013,11626,14.674000000000001,95296.0,,
12/7/2013,16868,24.381,95334.0,,
12/8/2013,10892,14.17,95354.0,,
12/9/2013,16192,20.537,95401.0,,
12/10/2013,13947,17.766,95418.0,,
12/11/2013,20369,25.839000000000002,95444.0,,
12/12/2013,18552,23.241999999999997,95479.0,,
12/13/2013,19381,25.662,95507.0,,
12/14/2013,3983,5.072,95516.0,,
12/15/2013,8127,10.192,95535.0,,
12/16/2013,16842,21.353,95568.0,,
12/17/2013,8552,11.009,95596.0,,
12/18/2013,16246,21.250999999999998,95628.0,,
12/19/2013,20309,26.954,95662.0,,
12/20/2013,23849,33.51,95687.0,,
12/21/2013,19362,32.36,95723.0,,
12/22/2013,16338,26.291,95765.0,,
12/23/2013,7516,9.407,95793.0,,
12/24/2013,11971,15.562999999999999,95823.0,,
12/25/2013,3523,5.457999999999999,95869.0,,
12/26/2013,10570,13.556,95920.0,,
12/27/2013,12649,17.629,95969.0,,
12/28/2013,12867,21.988000000000003,96005.0,,
12/29/2013,4070,4.986000000000001,96032.0,,
12/30/2013,14222,19.982,96084.0,,
12/31/2013,11349,14.856,96125.0,,
1/1/2014,6559,9.254,95971.0,268,10
1/2/2014,9334,11.735999999999999,96000.0,66,3
1/3/2014,1288,1.855,96042.0,1,1
1/4/2014,2494,3.7060000000000004,96065.0,14,1
1/5/2014,2937,3.72,96084.0,17,4
1/6/2014,10481,13.015999999999998,96102.0,30,7
1/7/2014,7144,8.2,96124.0,5,4
1/8/2014,10162,11.767999999999999,96152.0,28,4
1/9/2014,14571,18.401,96171.0,74,10
1/10/2014,10685,13.433,96189.0,49,5
1/11/2014,8333,10.735,96225.0,101,16
1/12/2014,13549,19.141,96247.0,350,22
1/13/2014,22377,30.829,96276.0,224,31
1/14/2014,10849,13.270999999999999,96348.0,45,4
1/15/2014,23500,32.303000000000004,96391.0,241,30
1/16/2014,21528,28.807,96453.0,208,37
1/17/2014,21840,30.773000000000003,96509.0,282,34
1/18/2014,10222,14.595999999999998,96576.0,176,15
1/19/2014,9768,13.591,96616.0,194,13
1/20/2014,14581,20.102999999999998,96654.0,133,11
1/21/2014,4171,5.428999999999999,96701.0,5,1
1/22/2014,2762,4.061,96733.0,4,3
1/23/2014,5743,8.336,96741.0,9,1
1/24/2014,6901,9.375,96757.0,15,6
1/25/2014,4716,6.004,96770.0,34,0
1/26/2014,5462,6.691,96784.0,37,6
1/27/2014,14304,18.127,96804.0,55,18
1/28/2014,11066,13.722000000000001,96830.0,18,7
1/29/2014,10838,13.394,96852.0,21,6
1/30/2014,13198,16.914,96885.0,42,7
1/31/2014,15886,21.541,96912.0,130,10
2/1/2014,13797,20.706999999999997,96935.0,349,29
2/2/2014,15009,22.915,96958.0,449,10
2/3/2014,2839,3.635,96998.0,4,2
2/4/2014,9551,12.708,97025.0,37,2
2/5/2014,3076,4.603,97046.0,8,1
2/6/2014,8227,12.640999999999998,97061.0,25,9
2/7/2014,9473,14.206,97082.0,36,5
2/8/2014,6640,9.562999999999999,97094.0,71,1
2/9/2014,5527,7.806,97109.0,47,6
2/10/2014,7643,10.867,97128.0,16,3
2/11/2014,9258,12.57,97154.0,22,4
2/12/2014,9531,12.690999999999999,97174.0,24,3
2/13/2014,978,1.725,97184.0,3,1
2/14/2014,4029,6.586,97191.0,16,8
2/15/2014,2512,3.8339999999999996,97205.0,23,2
2/16/2014,3362,5.063,97221.0,34,2
2/17/2014,5433,8.226,97233.0,40,10
2/18/2014,5727,8.392999999999999,97243.0,19,2
2/19/2014,9485,14.085999999999999,97262.0,45,6
2/20/2014,12971,18.707,97280.0,103,11
2/21/2014,9545,12.423,97307.0,59,8
2/22/2014,14261,25.945,97341.0,730,31
2/23/2014,14567,25.298000000000002,97379.0,666,35
2/24/2014,14119,19.238,97435.0,79,10
2/25/2014,14003,17.699,97511.0,50,14
2/26/2014,12168,15.039000000000001,97556.0,35,7
2/27/2014,13138,16.042,97584.0,54,10
2/28/2014,10483,13.017000000000001,97612.0,46,12
3/1/2014,9944,14.364,97650.0,255,11
3/2/2014,9017,12.288,97687.0,196,12
3/3/2014,8618,12.02,97727.0,44,3
3/4/2014,11494,14.472999999999999,97768.0,36,11
3/5/2014,14934,19.147000000000002,97807.0,90,13
3/6/2014,13758,17.12,97869.0,50,7
3/7/2014,14736,19.809,97907.0,108,10
3/8/2014,18119,34.814,97970.0,1211,46
3/9/2014,13300,20.468,98052.0,496,32
3/10/2014,18844,25.776999999999997,98146.0,206,30
3/11/2014,26436,41.688,98261.0,574,66
3/12/2014,16273,21.803,98448.0,153,21
3/13/2014,12164,15.663,98572.0,55,7
3/14/2014,17745,23.539,98639.0,209,14
3/15/2014,19664,35.302,98716.0,1316,54
3/16/2014,10740,16.054000000000002,98827.0,274,31
3/17/2014,13681,17.722,98904.0,106,19
3/18/2014,18046,24.985,98995.0,181,30
3/19/2014,14387,19.079,99082.0,87,19
3/20/2014,21299,31.018,99160.0,292,36
3/21/2014,22266,33.189,99280.0,386,26
3/22/2014,21671,42.206,99429.0,1525,55
3/23/2014,12846,19.105,99563.0,451,19
3/24/2014,14729,18.838,99678.0,105,20
3/25/2014,17388,22.135,99762.0,108,19
3/26/2014,15538,19.368,99841.0,91,16
3/27/2014,18166,25.302,99913.0,164,17
3/28/2014,20025,29.858,99991.0,255,29
3/29/2014,4870,6.546,100072.0,142,0
3/30/2014,8645,13.365,100127.0,209,15
3/31/2014,18686,26.78,100220.0,276,47
4/1/2014,26163,40.978,,475,67
4/2/2014,24299,35.54,,237,33
4/3/2014,28379,44.648999999999994,,596,63
4/4/2014,13593,17.644000000000002,,103,10
4/5/2014,20333,36.797,,1221,42
4/6/2014,22643,45.575,,1641,62
4/7/2014,15869,21.9,,159,36
4/8/2014,23636,34.85,,369,44
4/9/2014,29194,45.619,,447,57
4/10/2014,29722,46.023,,525,65
4/11/2014,29283,49.269,,632,83
4/12/2014,29773,63.648999999999994,,2710,89
4/13/2014,29521,65.74600000000001,,2411,109
4/14/2014,31732,57.306999999999995,,993,114
4/15/2014,11370,14.639000000000001,,73,19
4/16/2014,21713,31.427,,279,50
4/17/2014,24190,36.641999999999996,,470,53
4/18/2014,22409,33.846,,628,60
4/19/2014,26541,59.461000000000006,,2666,99
4/20/2014,20122,40.814,,1639,84
4/21/2014,29618,50.57,,839,105
4/22/2014,29580,45.813,,560,58
4/23/2014,29341,44.266000000000005,,358,68
4/24/2014,30515,48.32899999999999,,646,95
4/25/2014,30299,49.915,,767,56
4/26/2014,21785,42.75899999999999,,1720,57
4/27/2014,24093,46.188,,1616,84
4/28/2014,31279,51.168,,744,94
4/29/2014,20003,26.84,,160,24
4/30/2014,3093,3.572,,15,0
5/1/2014,29448,51.32,,780,94
5/2/2014,35590,60.513999999999996,,1192,144
5/3/2014,28254,61.95,,2440,150
5/4/2014,23450,43.926,,1479,77
5/5/2014,33706,58.903999999999996,,842,127
5/6/2014,35977,62.455,,836,100
5/7/2014,36210,58.617,,799,91
5/8/2014,19518,28.9,,303,20
5/9/2014,24990,37.118,,537,59
5/10/2014,24179,44.945,,1617,74
5/11/2014,31551,71.587,,2768,145
5/12/2014,35209,61.465,,935,124
5/13/2014,36281,59.20399999999999,,737,125
5/14/2014,33087,52.063,,586,75
5/15/2014,28847,45.347,,566,76
5/16/2014,19561,27.664,,218,22
5/17/2014,33141,71.372,,2968,141
5/18/2014,30026,61.977,,2476,124
5/19/2014,34763,56.666000000000004,,914,124
5/20/2014,38928,66.578,,1145,141
5/21/2014,37493,61.068999999999996,,897,115
5/22/2014,26753,39.65,,470,40
5/23/2014,26895,42.128,,793,84
5/24/2014,18503,35.805,,1532,105
5/25/2014,28266,68.798,,3535,144
5/26/2014,29819,70.712,,3095,143
5/27/2014,36165,63.451,,1196,162
5/28/2014,32666,49.67,,533,79
5/29/2014,37184,60.222,,930,108
5/30/2014,37875,65.24,,1191,118
5/31/2014,30659,61.976000000000006,,2305,129
6/1/2014,34597,75.594,,2912,168
6/2/2014,38143,68.186,,1099,150
6/3/2014,32504,52.766999999999996,,702,119
6/4/2014,39747,66.953,,950,135
6/5/2014,27165,44.714,,692,81
6/6/2014,41291,72.887,,1668,128
6/7/2014,34417,74.54899999999999,,2888,165
6/8/2014,33432,73.196,,2704,117
6/9/2014,20545,32.251999999999995,,394,43
6/10/2014,36959,59.916000000000004,,783,117
6/11/2014,33809,55.193000000000005,,691,105
6/12/2014,32186,49.272,,644,78
6/13/2014,20236,31.146,,565,40
6/14/2014,31432,63.83,,2442,129
6/15/2014,31029,65.14,,2397,136
6/16/2014,38568,66.964,,1080,153
6/17/2014,38963,66.789,,978,124
6/18/2014,38984,64.305,,905,139
6/19/2014,35327,58.66,,812,92
6/20/2014,38827,78.661,,1439,117
6/21/2014,33325,69.714,,2951,149
6/22/2014,32300,65.036,,2532,107
6/23/2014,36342,61.528999999999996,,1024,167
6/24/2014,39886,66.604,,939,136
6/25/2014,38035,60.763000000000005,,868,137
6/26/2014,38610,63.768,,1051,109
6/27/2014,39697,70.902,,1573,147
6/28/2014,31684,65.075,,2679,125
6/29/2014,30784,64.706,,2450,125
6/30/2014,36854,61.917,,1044,120
7/1/2014,37970,61.17,,955,120
7/2/2014,28765,44.192,,688,92
7/3/2014,30078,48.573,,819,88
7/4/2014,14850,27.905,,1196,77
7/5/2014,25116,55.725,,2566,127
7/6/2014,26615,65.358,,2392,111
7/7/2014,35075,59.833999999999996,,905,160
7/8/2014,35734,57.828,,740,120
7/9/2014,37588,60.912,,879,127
7/10/2014,39779,66.23899999999999,,1052,115
7/11/2014,38416,65.516,,1339,93
7/12/2014,31413,63.663999999999994,,2697,115
7/13/2014,27089,50.105,,1713,91
7/14/2014,28173,43.222,,637,93
7/15/2014,24993,37.092,,410,58
7/16/2014,38610,63.61600000000001,,959,116
7/17/2014,41996,70.061,,1114,110
7/18/2014,39526,69.416,,1502,148
7/19/2014,31943,64.395,,2796,130
7/20/2014,33156,68.542,,2767,146
7/21/2014,38963,64.824,,1162,129
7/22/2014,40450,67.081,,992,127
7/23/2014,37508,59.956,,816,126
7/24/2014,40419,67.584,,1064,109
7/25/2014,39768,68.652,,1457,105
7/26/2014,29882,59.645,,2428,92
7/27/2014,29669,58.193000000000005,,2108,115
7/28/2014,36360,59.567,,877,150
7/29/2014,41198,68.064,,1089,128
7/30/2014,41207,68.127,,1116,99
7/31/2014,39282,65.414,,1065,113
8/1/2014,35829,59.202,,1192,93
8/2/2014,30013,60.544,,2540,127
8/3/2014,27854,55.867,,2146,96
8/4/2014,37408,63.736999999999995,,1097,165
8/5/2014,38168,63.957,,1059,119
8/6/2014,39942,66.342,,1067,144
8/7/2014,39933,67.398,,1083,129
8/8/2014,37367,64.33,,1342,111
8/9/2014,35701,81.003,,3814,151
8/10/2014,29339,61.287,,2303,131
8/11/2014,36837,61.708,,1167,132
8/12/2014,28591,41.88,,526,90
8/13/2014,30698,49.367,,661,98
8/14/2014,38863,67.92399999999999,,1069,128
8/15/2014,35524,60015.0,,1198,117
8/16/2014,36127,83272.0,,4217,155
8/17/2014,30223,61390.0,,2344,121
8/18/2014,37851,64873.0,,1156,157
8/19/2014,38912,65883.0,,965,140
8/20/2014,39090,66900.0,,1057,110
8/21/2014,36917,62373.0,,960,107
8/22/2014,33147,54765.0,,863,81
8/23/2014,28956,57270.0,,2254,98
8/24/2014,30422,65005.0,,2528,125
8/25/2014,36244,60866.0,,1007,146
8/26/2014,37937,62487.0,,937,124
8/27/2014,36900,61488.0,,829,83
8/28/2014,37055,62402.0,,982,83
8/29/2014,34292,59371.0,,1329,109
8/30/2014,25239,52782.0,,2442,99
8/31/2014,20097,41594.0,,1952,89
9/1/2014,26055,51270.0,,2083,105
9/2/2014,34005,53842.0,,693,121
9/3/2014,38998,62736.0,,789,148
9/4/2014,40022,64563.0,,816,125
9/5/2014,38325,64421.0,,1111,121
9/6/2014,28290,51519.0,,1674,105
9/7/2014,32524,65394.0,,2222,115
9/8/2014,38091,60610.0,,818,118
9/9/2014,38101,59026.0,,620,99
9/10/2014,41634,69561.0,,981,104
9/11/2014,40864,65798.0,,844,90
9/12/2014,41341,75561.0,,1195,103
9/13/2014,19110,31600.0,,842,67
9/14/2014,31589,62963.0,,2290,117
9/15/2014,39044,64983.0,,858,118
9/16/2014,28285,43250.0,,484,61
9/17/2014,41347,67758.0,,916,121
9/18/2014,41145,67840.0,,887,115
9/19/2014,38162,62500.0,,979,90
9/20/2014,32951,64838.0,,2464,122
9/21/2014,28530,54319.0,,1693,90
9/22/2014,36624,59024.0,,748,84
9/23/2014,40105,66590.0,,841,106
9/24/2014,38976,62834.0,,719,100
9/25/2014,18282,26019.0,,165,24
9/26/2014,38394,66227.0,,1297,118
9/27/2014,33322,69724.0,,2712,118
9/28/2014,32080,64811.0,,2259,129
9/29/2014,36896,59305.0,,689,114
9/30/2014,39061,59970.0,,613,65
10/1/2014,31197,44612.0,,330,48
10/2/2014,38286,60639.0,,602,86
10/3/2014,38956,65739.0,,1276,107
10/4/2014,15088,24254.0,,617,26
10/5/2014,26247,48930.0,,1470,90
10/6/2014,35651,56380.0,,710,99
10/7/2014,36931,58740.0,,593,81
10/8/2014,37870,60594.0,,667,86
10/9/2014,36427,57865.0,,709,71
10/10/2014,34690,54690.0,,905,78
10/11/2014,14805,23278.0,,528,34
10/12/2014,26259,52781.0,,2083,80
10/13/2014,25616,40275.0,,749,60
10/14/2014,36529,61691.0,,869,101
10/15/2014,31784,49319.0,,506,82
10/16/2014,29845,47808.0,,499,61
10/17/2014,37759,64389.0,,1180,105
10/18/2014,27634,52554.0,,1806,63
10/19/2014,21017,35039.0,,1000,57
10/20/2014,30928,48030.0,,514,74
10/21/2014,34710,53960.0,,539,90
10/22/2014,10402,13894.0,,110,30
10/23/2014,14886,20446.0,,74,19
10/24/2014,33022,51151.0,,722,84
10/25/2014,27802,53881.0,,2093,83
10/26/2014,23077,41308.0,,1220,71
10/27/2014,31908,49892.0,,519,73
10/28/2014,36429,56602.0,,628,79
10/29/2014,32944,48378.0,,466,70
10/30/2014,34658,52162.0,,557,61
10/31/2014,30787,46834.0,,653,75
11/1/2014,6739,8703.0,,98,10
11/2/2014,15730,23106.0,,480,44
11/3/2014,29590,45368.0,,568,51
11/4/2014,34612,54306.0,,665,80
11/5/2014,33764,52464.0,,513,49
11/6/2014,13882,18743.0,,98,12
11/7/2014,28053,40163.0,,416,45
11/8/2014,19372,31589.0,,878,40
11/9/2014,20225,34251.0,,952,44
11/10/2014,30616,46768.0,,607,46
11/11/2014,32312,49461.0,,599,41
11/12/2014,30830,45234.0,,325,36
11/13/2014,22798,32395.0,,252,21
11/14/2014,23452,33240.0,,242,28
11/15/2014,15403,23774.0,,522,16
11/16/2014,14544,20645.0,,319,20
11/17/2014,8944,11294.0,,25,8
11/18/2014,18436,23704.0,,78,26
11/19/2014,18211,24052.0,,102,17
11/20/2014,22682,30878.0,,160,20
11/21/2014,19582,25533.0,,131,24
11/22/2014,13838,20211.0,,345,9
11/23/2014,17012,27503.0,,628,26
11/24/2014,25007,37873.0,,374,45
11/25/2014,27889,39495.0,,365,27
11/26/2014,4064,4997.0,,14,1
11/27/2014,4331,5954.0,,74,10
11/28/2014,9157,12743.0,,209,8
11/29/2014,8974,12808.0,,235,14
11/30/2014,13612,21244.0,,449,25
12/1/2014,20398,29977.0,,281,20
12/2/2014,16961,22343.0,,45,24
12/3/2014,15078,23083.0,,65,6
12/4/2014,23442,33077.0,,191,14
12/5/2014,17289,23200.0,,153,12
12/6/2014,4487,5787.0,,59,5
12/7/2014,11404,16007.0,,254,13
12/8/2014,17015,21665.0,,60,11
12/9/2014,7322,9458.0,,18,4
12/10/2014,11476,14590.0,,23,5
12/11/2014,19840,27417.0,,144,19
12/12/2014,19393,25689.0,,151,13
12/13/2014,13760,21276.0,,324,20
12/14/2014,13255,19351.0,,326,20
12/15/2014,21306,29232.0,,186,25
12/16/2014,18653,25116.0,,119,19
12/17/2014,22350,30878.0,,186,18
12/18/2014,20679,27451.0,,119,14
12/19/2014,18696,24828.0,,158,14
12/20/2014,10628,13747.0,,145,7
12/21/2014,9582,12740.0,,170,9
12/22/2014,14849,20321.0,,156,17
12/23/2014,10405,13946.0,,68,9
12/24/2014,4716,6183.0,,36,7
12/25/2014,5354,11023.0,,	456	41,undefined
12/26/2014,10775,17715.0,,464,63
12/27/2014,11128,21130.0,,58,undefined
12/28/2014,8719,12978.0,,326,23
12/29/2014,14763,22499.0,,37,undefined
12/30/2014,13277,18112.0,,214,31
12/31/2014,10450,14560.0,,216,12
1/1/2015,5792,15216843.0,127279.0,267,11
1/2/2015,12371,15229214.0,127293.0,298,8
1/3/2015,4834,15234048.0,127300.0,96,7
1/4/2015,8509,15242557.0,127308.0,152,5
1/5/2015,15792,15258349.0,127336.0,88,12
1/6/2015,9483,15267832.0,127354.0,2,1
1/7/2015,10685,15278517.0,127363.0,5,1
1/8/2015,9777,15288294.0,127372.0,18,0
1/9/2015,8631,15296925.0,127376.0,16,2
1/10/2015,6826,15303751.0,127383.0,51,3
1/11/2015,8204,15311955.0,127395.0,68,8
1/12/2015,9441,15321396.0,127408.0,27,2
1/13/2015,14134,15335530.0,127418.0,23,10
1/14/2015,14396,15349926.0,127427.0,43,7
1/15/2015,15463,15365389.0,127434.0,64,8
1/16/2015,15059,15380448.0,127441.0,94,14
1/17/2015,8243,15388691.0,127453.0,152,3
1/18/2015,2038,15390729.0,127461.0,12,0
1/19/2015,11913,15402642.0,127470.0,124,11
1/20/2015,17615,15420257.0,127502.0,93,9
1/21/2015,16734,15436991.0,127520.0,67,16
